File,Variable,Description
MCQ_C.htm,MCQ160B,MCQ160B - Ever told had congestive heart failure
MCQ_C.htm,MCQ160C,MCQ160C - Ever told you had coronary heart disease
MCQ_C.htm,MCQ160D,MCQ160D - Ever told you had angina/angina pectoris
MCQ_C.htm,MCQ160E,MCQ160E - Ever told you had heart attack
MCQ_C.htm,MCQ160F,MCQ160F - Ever told you had a stroke
MCQ_C.htm,MCQ160G,MCQ160G - Ever told you had emphysema
MCQ_C.htm,MCQ160J,MCQ160J - Doctor said you were overweight
MCQ_C.htm,MCQ160K,MCQ160K - Ever told you had chronic bronchitis
MCQ_C.htm,MCQ160L,MCQ160L - Ever told you had any liver condition
MCQ_C.htm,MCQ160M,MCQ160M - Ever told you had a thyroid problem
MCQ_C.htm,MCQ170K,MCQ170K - Do you still have chronic bronchitis
MCQ_C.htm,MCQ170L,MCQ170L - Do you still have a liver condition
MCQ_C.htm,MCQ170M,MCQ170M - Do you still have a thyroid problem
MCQ_C.htm,MCQ180A,MCQ180A - Age when told you had arthritis
MCQ_C.htm,MCQ180B,MCQ180B - Age when told you had heart failure
MCQ_C.htm,MCQ180C,MCQ180C - Age when told had coronary heart disease
MCQ_C.htm,MCQ180D,MCQ180D - Age when told you had angina pectoris
MCQ_C.htm,MCQ180E,MCQ180E - Age when told you had heart attack
MCQ_C.htm,MCQ180F,MCQ180F - Age when told you had a stroke
MCQ_C.htm,MCQ180G,MCQ180G - Age when told you had emphysema
MCQ_C.htm,MCQ180K,MCQ180K - Age when told you had chronic bronchitis
MCQ_C.htm,MCQ180L,MCQ180L - Age when told you had a liver condition
MCQ_C.htm,MCQ180M,MCQ180M - Age when told you had a thyroid problem
MCQ_C.htm,MCQ190,MCQ190 - Which type of arthritis
MCQ_C.htm,MCQ220,MCQ220 - Ever told you had cancer or malignancy
MCQ_C.htm,MCQ230A,MCQ230A - What kind of cancer
MCQ_C.htm,MCQ230B,MCQ230B - What kind of cancer
MCQ_C.htm,MCQ230C,MCQ230C - What kind of cancer
MCQ_C.htm,MCQ230D,MCQ230D - What kind of cancer
MCQ_C.htm,MCQ240A,MCQ240A - Age when bladder cancer first diagnosed
MCQ_C.htm,MCQ240B,MCQ240B - Age when blood cancer first diagnosed
MCQ_C.htm,MCQ240C,MCQ240C - Age when bone cancer first diagnosed
MCQ_C.htm,MCQ240D,MCQ240D - Age when brain cancer first diagnosed
MCQ_C.htm,MCQ240E,MCQ240E - Age when breast cancer first diagnosed
MCQ_C.htm,MCQ240F,MCQ240F - Age when cervical cancer first diagnosed
MCQ_C.htm,MCQ240G,MCQ240G - Age when colon cancer first diagnosed
MCQ_C.htm,MCQ240H,MCQ240H - Age esophageal cancer first diagnosed
MCQ_C.htm,MCQ240I,MCQ240I - Age gallbladder cancer first diagnosed
MCQ_C.htm,MCQ240J,MCQ240J - Age when kidney cancer first diagnosed
MCQ_C.htm,MCQ240K,MCQ240K - Age larynx/windpipe cancer diagnosed
MCQ_C.htm,MCQ240L,MCQ240L - Age when leukemia first diagnosed
MCQ_C.htm,MCQ240M,MCQ240M - Age when liver cancer first diagnosed
MCQ_C.htm,MCQ240N,MCQ240N - Age when lung cancer first diagnosed
MCQ_C.htm,MCQ240O,MCQ240O - Age lymphoma/Hodgkin's diagnosed
MCQ_C.htm,MCQ240P,MCQ240P - Age when melanoma first diagnosed
MCQ_C.htm,MCQ240Q,MCQ240Q - Age mouth\tongue\lip cancer diagnosed
MCQ_C.htm,MCQ240R,MCQ240R - Age nervous system cancer diagnosed
MCQ_C.htm,MCQ240S,MCQ240S - Age when ovarian cancer first diagnosed
MCQ_C.htm,MCQ240T,MCQ240T - Age pancreatic cancer first diagnosed
MCQ_C.htm,MCQ240U,MCQ240U - Age prostate cancer first diagnosed
MCQ_C.htm,MCQ240V,MCQ240V - Age when rectal cancer first diagnosed
MCQ_C.htm,MCQ240W,MCQ240W - Age non-melanoma skin cancer diagnosed
MCQ_C.htm,MCQ240X,MCQ240X - Age unknown skin cancer first diagnosed
MCQ_C.htm,MCQ240Y,MCQ240Y - Age soft tissue cancer first diagnosed
MCQ_C.htm,MCQ240Z,MCQ240Z - Age stomach cancer first diagnosed
MCQ_C.htm,MCQ240AA,MCQ240AA - Age testicular cancer first diagnosed
MCQ_C.htm,MCQ240BB,MCQ240BB - Age when thyroid cancer first diagnosed
MCQ_C.htm,MCQ240CC,MCQ240CC - Age when uterine cancer first diagnosed
MCQ_C.htm,MCQ240DD,MCQ240DD - Age other type of cancer first diagnosed
MCQ_C.htm,MCQ245A,MCQ245A - Work days missed for illness/maternity
MCQ_C.htm,MCQ245B,MCQ245B - # of workdays missed
MCQ_C.htm,MCQ250A,MCQ250A - Blood relatives have diabetes
MCQ_C.htm,MCQ250B,MCQ250B - Blood relatives have Alzheimer's
MCQ_C.htm,MCQ250C,MCQ250C - Blood relatives have asthma
MCQ_C.htm,MCQ250E,MCQ250E - Blood relatives have osteoporosis
MCQ_C.htm,MCQ250F,MCQ250F - Blood relatives w/hypertension/stroke
MCQ_C.htm,MCQ250G,MCQ250G - Blood relatives have angina
MCQ_C.htm,MCQ260AA,MCQ260AA - Blood relative-diabetes-mother
MCQ_C.htm,MCQ260AB,MCQ260AB - Blood relative-diabetes-father
MCQ_C.htm,MCQ260AC,MCQ260AC - Blood relative-diabetes-mother's mother
MCQ_C.htm,MCQ260AD,MCQ260AD - Blood relative-diabetes-mother's father
MCQ_C.htm,MCQ260AE,MCQ260AE - Blood relative-diabetes-father's mother
MCQ_C.htm,MCQ260AF,MCQ260AF - Blood relative-diabetes-father's father
MCQ_C.htm,MCQ260AG,MCQ260AG - Blood relative-diabetes-brother
MCQ_C.htm,MCQ260AH,MCQ260AH - Blood relative-diabetes-sister
MCQ_C.htm,MCQ260AI,MCQ260AI - Blood relative-diabetes-other
MCQ_C.htm,MCQ260BA,MCQ260BA - Blood relative-Alzheimer's-mother
MCQ_C.htm,MCQ260BB,MCQ260BB - Blood relative-Alzheimer's-father
MCQ_C.htm,MCQ260BC,MCQ260BC - Blood relative-Alzheimer's-mom's mother
MCQ_C.htm,MCQ260BD,MCQ260BD - Blood relative-Alzheimer's-mom's father
MCQ_C.htm,MCQ260BE,MCQ260BE - Blood relative-Alzheimer's-dad's mother
MCQ_C.htm,MCQ260BF,MCQ260BF - Blood relative-Alzheimer's-dad's father
MCQ_C.htm,MCQ260BG,MCQ260BG - Blood relative-Alzheimer's-brother
MCQ_C.htm,MCQ260BH,MCQ260BH - Blood relative-Alzheimer's-sister
MCQ_C.htm,MCQ260BI,MCQ260BI - Blood relative-Alzheimer's-other
MCQ_C.htm,MCQ260CA,MCQ260CA - Blood relative-asthma-mother
MCQ_C.htm,MCQ260CB,MCQ260CB - Blood relative-asthma-father
MCQ_C.htm,MCQ260CC,MCQ260CC - Blood relative-asthma-mother's mother
MCQ_C.htm,MCQ260CD,MCQ260CD - Blood relative-asthma-mother's father
MCQ_C.htm,MCQ260CE,MCQ260CE - Blood relative-asthma-father's mother
MCQ_C.htm,MCQ260CF,MCQ260CF - Blood relative-asthma-father's father
MCQ_C.htm,MCQ260CG,MCQ260CG - Blood relative-asthma-brother
MCQ_C.htm,MCQ260CH,MCQ260CH - Blood relative-asthma-sister
MCQ_C.htm,MCQ260CI,MCQ260CI - Blood relative-asthma-other
MCQ_C.htm,MCQ260EA,MCQ260EA - Blood relative-osteoporosis-mother
MCQ_C.htm,MCQ260EB,MCQ260EB - Blood relative-osteoporosis-father
MCQ_C.htm,MCQ260EC,MCQ260EC - Blood relative-osteoporosis-mom's mother
MCQ_C.htm,MCQ260ED,MCQ260ED - Blood relative-osteoporosis-mom's father
MCQ_C.htm,MCQ260EE,MCQ260EE - Blood relative-osteoporosis-dad's mother
MCQ_C.htm,MCQ260EF,MCQ260EF - Blood relative-osteoporosis-dad's father
MCQ_C.htm,MCQ260EG,MCQ260EG - Blood relative-osteoporosis-brother
MCQ_C.htm,MCQ260EH,MCQ260EH - Blood relative-osteoporosis-sister
MCQ_C.htm,MCQ260EI,MCQ260EI - Blood relative-osteoporosis-other
MCQ_C.htm,MCQ260FA,MCQ260FA - Blood relative-hypertension-mother
MCQ_C.htm,MCQ260FB,MCQ260FB - Blood relative-hypertension-father
MCQ_C.htm,MCQ260FC,MCQ260FC - Blood relative-hypertension-mom's mother
MCQ_C.htm,MCQ260FD,MCQ260FD - Blood relative-hypertension-mom's father
MCQ_C.htm,MCQ260FE,MCQ260FE - Blood relative-hypertension-dad's mother
MCQ_C.htm,MCQ260FF,MCQ260FF - Blood relative-hypertension-dad's father
MCQ_C.htm,MCQ260FG,MCQ260FG - Blood relative-hypertension-brother
MCQ_C.htm,MCQ260FH,MCQ260FH - Blood relative-hypertension-sister
MCQ_C.htm,MCQ260FI,MCQ260FI - Blood relative-hypertension-other
MCQ_C.htm,MCQ260GA,MCQ260GA - Blood relative-heart attack-mother
MCQ_C.htm,MCQ260GB,MCQ260GB - Blood relative-heart attack-father
MCQ_C.htm,MCQ260GC,MCQ260GC - Blood relative-heart attack-mom's mother
MCQ_C.htm,MCQ260GD,MCQ260GD - Blood relative-heart attack-mom's father
MCQ_C.htm,MCQ260GE,MCQ260GE - Blood relative-heart attack-dad's mother
MCQ_C.htm,MCQ260GF,MCQ260GF - Blood relative-heart attack-dad's father
MCQ_C.htm,MCQ260GG,MCQ260GG - Blood relative-heart attack-brother
MCQ_C.htm,MCQ260GH,MCQ260GH - Blood relative-heart attack-sister
MCQ_C.htm,MCQ260GI,MCQ260GI - Blood relative-heart attack-other
MCQ_C.htm,MCQ265,MCQ265 - Blood relative have/had prostate cancer
MCQ_C.htm,MCQ267A,MCQ267A - Biological family member-father
MCQ_C.htm,MCQ267B,MCQ267B - Biological family member-mother's father
MCQ_C.htm,MCQ267C,MCQ267C - Biological family member-father's father
MCQ_C.htm,MCQ267D,MCQ267D - Biological family member-brother
MCQ_C.htm,MCQ267E,MCQ267E - Biological family member-other
MCQ_C.htm,MCQ270,MCQ270 - Your mother ever fracture hip
MCQ_C.htm,MCQ280,MCQ280 - Mother's age when fractured hip
MCQ_C.htm,MCQ290,MCQ290 - Mother under/over 50 when fracture hip
OCQ_C.htm,SEQN,SEQN - Respondent sequence number
OCQ_C.htm,OCD150,OCD150 - Type of work done last week
OCQ_C.htm,OCQ180,OCQ180 - Hours worked last week at all jobs
OCQ_C.htm,OCQ200,OCQ200 - Check Item
OCQ_C.htm,OCQ210,OCQ210 - Usually work 35 or more hours per week
OCQ_C.htm,OCD230,OCD230 - Industry group code: current job
OCQ_C.htm,OCD240,OCD240 - Occupation group code: current job
OCQ_C.htm,OCQ260,OCQ260 - Description of job/work situation
OCQ_C.htm,OCD270,OCD270 - Number of months working in the main job
OCQ_C.htm,OCQ290G,OCQ290G - Smell tobacco smoke at work
OCQ_C.htm,OCQ290Q,OCQ290Q - # Hrs/day smell tobacco smoke at work
OCQ_C.htm,OCQ295,"OCQ295 - Wear hearing protection, current job?"
OCQ_C.htm,OCQ340,OCQ340 - Ever exposed to loud work noise 3+months
OCQ_C.htm,OCQ350,OCQ350 - Currently exposed to loud noise at work
OCQ_C.htm,OCQ360,OCQ360 - Avg # hours loud noise exposure now
OCQ_C.htm,OCQ370,OCQ370 - Check Item
OCQ_C.htm,OCQ380,OCQ380 - Main reason did not work last week
OCQ_C.htm,OCD390G,OCD390G - Kind of work you have done the longest
OCQ_C.htm,OCD390,OCD390 - Occupation group code: longest job
OCQ_C.htm,OCD395,OCD395 - Duration of longest job (months)
OCQ_C.htm,OCQ400,OCQ400 - Check Item
OCQ_C.htm,OCQ410,OCQ410 - Check Item
OCQ_C.htm,OCQ420,"OCQ420 - Loud job noise: ever exposed, 3 months?"
OCQ_C.htm,OCQ430,OCQ430 - Loud job noise: 3 months on longest job?
OCQ_C.htm,OCQ440,OCQ440 - # hours/day constant loud noise on job
OCQ_C.htm,OCQ450,OCQ450 - Wear ear protection during work
OCQ_C.htm,OCQ460,OCQ460 - Check Item
OCQ_C.htm,OCD470G,OCD470G - Kind of job held when had asthma
OCQ_C.htm,OCD470,OCD470 - Occupation group code: job asthma began
OCQ_C.htm,OCD480,OCD480 - Industry group code: job asthma began
OHQ_C.htm,SEQN,SEQN - Respondent sequence number
OHQ_C.htm,OHQ030,OHQ030 - When did you last visit a dentist
OHQ_C.htm,OHQ033,OHQ033 - Main reason for last dental visit
OHQ_C.htm,OHQ075b,OHQ075b - CHECK ITEM
OHQ_C.htm,OHQ095,OHQ095 - Amount of saliva in mouth
OHQ_C.htm,OHQ115,OHQ115 - Mouth feel dry when eating meal
OHQ_C.htm,OHQ600,OHQ600 - CHECK ITEM
OHQ_C.htm,OHQ620,OHQ620 - How often last yr. had aching in mouth?
OHQ_C.htm,OHQ630,OHQ630 - How often felt bad because of mouth?
OHQ_C.htm,OHQ640,OHQ640 - Last yr had diff w/ job because of mouth
OHQ_C.htm,OHQ650,OHQ650 - Last yr taste affected because of mouth
OHQ_C.htm,OHQ660,OHQ660 - Last yr avoid some food because of mouth
OHQ_C.htm,OHQ670,OHQ670 - Last yr couldn't eat because of mouth
OHQ_C.htm,OHQ680,OHQ680 - Last yr embarrassed because of mouth
OHQ_C.htm,OHD691,OHD691 - Need any teeth filled or replaced?
OHQ_C.htm,OHD700,OHD700 - Do you or SP need teeth pulled?
OHQ_C.htm,OHD711A,OHD711A - Need teeth pulled because of pain
OHQ_C.htm,OHD711B,OHD711B - Need teeth pulled because of cavities
OHQ_C.htm,OHD711C,OHD711C - Need teeth pulled because of lost fillin
OHQ_C.htm,OHD711D,OHD711D - Need teeth pulled because of gum probs
OHQ_C.htm,OHD711E,OHD711E - Need teeth pulled because of appearance
OHQ_C.htm,OHD711G,OHD711G - Need teeth pulled because of other
OHQ_C.htm,OHD721,OHD721 - Do you or SP need dentures made?
OHQ_C.htm,OHD730,OHD730 - Do you or SP need gum treatment?
OHQ_C.htm,OHD740,OHD740 - Do you or SP need relief of pain?
OHQ_C.htm,OHD750,OHD750 - Do you or SP need teeth cleaned?
OHQ_C.htm,OHQ755,OHQ755 - CHECK ITEM
OHQ_C.htm,OHQ760,OHQ760 - How long since had teeth cleaned
OHQ_C.htm,OHQ770,OHQ770 - Past yr need dental but couldn't get it
OHQ_C.htm,OHQ780A,OHQ780A - Could not afford the cost
OHQ_C.htm,OHQ780B,OHQ780B - Did not want to spend the money
OHQ_C.htm,OHQ780C,OHQ780C - Insurance did not cover procedures
OHQ_C.htm,OHQ780D,OHQ780D - Dental office is too far away
OHQ_C.htm,OHQ780E,OHQ780E - Office not open at convenient time
OHQ_C.htm,OHQ780F,OHQ780F - Another dentist recommended not doing it
OHQ_C.htm,OHQ780G,OHQ780G - Afraid or do not like dentists
OHQ_C.htm,OHQ780H,OHQ780H - Unable to take time off from work
OHQ_C.htm,OHQ780I,OHQ780I - Too busy
OHQ_C.htm,OHQ780J,OHQ780J - Expected dental problems to go away
OHQ_C.htm,OHQ780K,OHQ780K - Other
OHXADD_C.htm,SEQN,SEQN - Respondent sequence number
OHXADD_C.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXADD_C.htm,OHDDEST,"OHDDEST - Status code for Tooth ""Wear"""
OHXADD_C.htm,OHDFCST,OHDFCST - Status code for Contacts
OHXADD_C.htm,OHXMAXIN,OHXMAXIN - Maximal incisal opening (mm)
OHXADD_C.htm,OHXFCRZ1,OHXFCRZ1 - Posterior Right FOC Zone 1
OHXADD_C.htm,OHXFCRZ2,OHXFCRZ2 - Posterior Right FOC Zone 2
OHXADD_C.htm,OHXFCRZ3,OHXFCRZ3 - Posterior Right FOC Zone 3
OHXADD_C.htm,OHXFCRZ4,OHXFCRZ4 - Posterior Right FOC Zone 4
OHXADD_C.htm,OHXFCRZ5,OHXFCRZ5 - Posterior Right FOC Zone 5
OHXADD_C.htm,OHXFCRZ6,OHXFCRZ6 - Posterior Right FOC Zone 6
OHXADD_C.htm,OHXFCRZ7,OHXFCRZ7 - Posterior Right FOC Zone 7
OHXADD_C.htm,OHXFCRZ8,OHXFCRZ8 - Posterior Right FOC Zone 8
OHXADD_C.htm,OHXFCLZ1,OHXFCLZ1 - Posterior Left  FOC Zone 1
OHXADD_C.htm,OHXFCLZ2,OHXFCLZ2 - Posterior Left  FOC Zone 2
OHXADD_C.htm,OHXFCLZ3,OHXFCLZ3 - Posterior Left  FOC Zone 3
OHXADD_C.htm,OHXFCLZ4,OHXFCLZ4 - Posterior Left  FOC Zone 4
OHXADD_C.htm,OHXFCLZ5,OHXFCLZ5 - Posterior Left  FOC Zone 5
OHXADD_C.htm,OHXFCLZ6,OHXFCLZ6 - Posterior Left  FOC Zone 6
OHXADD_C.htm,OHXFCLZ7,OHXFCLZ7 - Posterior Left  FOC Zone 7
OHXADD_C.htm,OHXFCLZ8,OHXFCLZ8 - Posterior Left  FOC Zone 8
OHXADD_C.htm,OHXFCANT,OHXFCANT - Anterior FOC zone
OHXADD_C.htm,OHX08ESL,OHX08ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX08ESF,OHX08ESF - Facial surface code for erosion
OHXADD_C.htm,OHX08ESI,OHX08ESI - Incisal surface code for erosion
OHXADD_C.htm,OHX07ESL,OHX07ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX07ESF,OHX07ESF - Facial surface code for erosion
OHXADD_C.htm,OHX07ESI,OHX07ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX06ESL,OHX06ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX06ESF,OHX06ESF - Facial surface code for erosion
OHXADD_C.htm,OHX06ESI,OHX06ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX03ESO,OHX03ESO - Occlusal surface code for erosion
OHXADD_C.htm,OHX09ESL,OHX09ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX09ESF,OHX09ESF - Facial surface code for erosion
OHXADD_C.htm,OHX09ESI,OHX09ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX10ESL,OHX10ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX10ESF,OHX10ESF - Facial surface code for erosion
OHXADD_C.htm,OHX10ESI,OHX10ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX11ESL,OHX11ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX11ESF,OHX11ESF - Facial surface code for erosion
OHXADD_C.htm,OHX11ESI,OHX11ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX14ESO,OHX14ESO - Occlusal surface code for erosion
OHXADD_C.htm,OHX25ESL,OHX25ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX25ESF,OHX25ESF - Facial surface code for erosion
OHXADD_C.htm,OHX25ESI,OHX25ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX26ESL,OHX26ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX26ESF,OHX26ESF - Facial surface code for erosion
OHXADD_C.htm,OHX26ESI,OHX26ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX27ESL,OHX27ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX27ESF,OHX27ESF - Facial surface code for erosion
OHXADD_C.htm,OHX27ESI,OHX27ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX30ESO,OHX30ESO - Occlusal surface code for erosion
OHXADD_C.htm,OHX24ESL,OHX24ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX24ESF,OHX24ESF - Facial surface code for erosion
OHXADD_C.htm,OHX24ESI,OHX24ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX23ESL,OHX23ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX23ESF,OHX23ESF - Facial surface code for erosion
OHXADD_C.htm,OHX23ESI,OHX23ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX22ESL,OHX22ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX22ESF,OHX22ESF - Facial surface code for erosion
OHXADD_C.htm,OHX22ESI,OHX22ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX19ESO,OHX19ESO - Occlusal surface code for erosion
OHXDEN_C (1).htm,SEQN,SEQN - Respondent sequence number
OHXDEN_C (1).htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXDEN_C (1).htm,OHASCST3,OHASCST3 - Dentition Status Code
OHXDEN_C (1).htm,OHX08TC,OHX08TC - Tooth Count:  #8
OHXDEN_C (1).htm,OHX07TC,OHX07TC - Tooth Count:  #7
OHXDEN_C (1).htm,OHX06TC,OHX06TC - Tooth Count:  #6
OHXDEN_C (1).htm,OHX05TC,OHX05TC - Tooth Count:  #5
OHXDEN_C (1).htm,OHX04TC,OHX04TC - Tooth Count:  #4
OHXDEN_C (1).htm,OHX03TC,OHX03TC - Tooth Count:  #3
OHXDEN_C (1).htm,OHX02TC,OHX02TC - Tooth Count:  #2
OHXDEN_C (1).htm,OHX01TC,OHX01TC - Tooth Count:  #1
OHXDEN_C (1).htm,OHX09TC,OHX09TC - Tooth Count:  #9
OHXDEN_C (1).htm,OHX10TC,OHX10TC - Tooth Count:  #10
OHXDEN_C (1).htm,OHX11TC,OHX11TC - Tooth Count:  #11
OHXDEN_C (1).htm,OHX12TC,OHX12TC - Tooth Count:  #12
OHXDEN_C (1).htm,OHX13TC,OHX13TC - Tooth Count:  #13
OHXDEN_C (1).htm,OHX14TC,OHX14TC - Tooth Count:  #14
OHXDEN_C (1).htm,OHX15TC,OHX15TC - Tooth Count:  #15
OHXDEN_C (1).htm,OHX16TC,OHX16TC - Tooth Count:  #16
OHXDEN_C (1).htm,OHX24TC,OHX24TC - Tooth Count:  #24
OHXDEN_C (1).htm,OHX23TC,OHX23TC - Tooth Count:  #23
OHXDEN_C (1).htm,OHX22TC,OHX22TC - Tooth Count:  #22
OHXDEN_C (1).htm,OHX21TC,OHX21TC - Tooth Count:  #21
OHXDEN_C (1).htm,OHX20TC,OHX20TC - Tooth Count:  #20
OHXDEN_C (1).htm,OHX19TC,OHX19TC - Tooth Count:  #19
OHXDEN_C (1).htm,OHX18TC,OHX18TC - Tooth Count:  #18
OHXDEN_C (1).htm,OHX17TC,OHX17TC - Tooth Count:  #17
OHXDEN_C (1).htm,OHX25TC,OHX25TC - Tooth Count:  #25
OHXDEN_C (1).htm,OHX26TC,OHX26TC - Tooth Count:  #26
OHXDEN_C (1).htm,OHX27TC,OHX27TC - Tooth Count:  #27
OHXDEN_C (1).htm,OHX28TC,OHX28TC - Tooth Count:  #28
OHXDEN_C (1).htm,OHX29TC,OHX29TC - Tooth Count:  #29
OHXDEN_C (1).htm,OHX30TC,OHX30TC - Tooth Count:  #30
OHXDEN_C (1).htm,OHX31TC,OHX31TC - Tooth Count:  #31
OHXDEN_C (1).htm,OHX32TC,OHX32TC - Tooth Count:  #32
OHXDEN_C (1).htm,OHXIMP,OHXIMP - Dental Implant: yes / no?
OHXDEN_C (1).htm,OHXEDEN,OHXEDEN - Edentulous-yes
OHXDEN_C (1).htm,OHX08CTC,OHX08CTC - Coronal Caries:  Tooth count  #8
OHXDEN_C (1).htm,OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8
OHXDEN_C (1).htm,OHX07CTC,OHX07CTC - Coronal Caries:  Tooth count #7
OHXDEN_C (1).htm,OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7
OHXDEN_C (1).htm,OHX06CTC,OHX06CTC - Coronal Caries:  Tooth count #6
OHXDEN_C (1).htm,OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6
OHXDEN_C (1).htm,OHX05CTC,OHX05CTC - Coronal Caries:  Tooth count #5
OHXDEN_C (1).htm,OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5
OHXDEN_C (1).htm,OHX04CTC,OHX04CTC - Coronal Caries:  Tooth count #4
OHXDEN_C (1).htm,OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4
OHXDEN_C (1).htm,OHX03CTC,OHX03CTC - Coronal Caries:  Tooth count #3
OHXDEN_C (1).htm,OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3
OHXDEN_C (1).htm,OHX02CTC,OHX02CTC - Coronal Caries:  Tooth count #2
OHXDEN_C (1).htm,OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2
OHXDEN_C (1).htm,OHX09CTC,OHX09CTC - Coronal Caries:  Tooth count #9
OHXDEN_C (1).htm,OHX09CSC,OHX09CSC - Coronal Caries:  Surface condition #9
OHXDEN_C (1).htm,OHX10CTC,OHX10CTC - Coronal Caries:  Tooth count #10
OHXDEN_C (1).htm,OHX10CSC,OHX10CSC - Coronal Caries:  Surface condition #10
OHXDEN_C (1).htm,OHX11CTC,OHX11CTC - Coronal Caries: Tooth Count #11
OHXDEN_C (1).htm,OHX11CSC,OHX11CSC - Coronal Caries:  Surface condition #11
OHXDEN_C (1).htm,OHX12CTC,OHX12CTC - Coronal Caries:  Tooth count #12
OHXDEN_C (1).htm,OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12
OHXDEN_C (1).htm,OHX13CTC,OHX13CTC - Coronal Caries:  Tooth count #13
OHXDEN_C (1).htm,OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13
OHXDEN_C (1).htm,OHX14CTC,OHX14CTC - Coronal Caries:  Tooth count #14
OHXDEN_C (1).htm,OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14
OHXDEN_C (1).htm,OHX15CTC,OHX15CTC - Coronal Caries:  Tooth count #15
OHXDEN_C (1).htm,OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15
OHXDEN_C (1).htm,OHX24CTC,OHX24CTC - Coronal Caries:  Tooth count #24
OHXDEN_C (1).htm,OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24
OHXDEN_C (1).htm,OHX23CTC,OHX23CTC - Coronal Caries:  Tooth count #23
OHXDEN_C (1).htm,OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23
OHXDEN_C (1).htm,OHX22CTC,OHX22CTC - Coronal Caries:  Tooth count #22
OHXDEN_C (1).htm,OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22
OHXDEN_C (1).htm,OHX21CTC,OHX21CTC - Coronal Caries:  Tooth count #21
OHXDEN_C (1).htm,OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21
OHXDEN_C (1).htm,OHX20CTC,OHX20CTC - Coronal Caries:  Tooth count #20
OHXDEN_C (1).htm,OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20
OHXDEN_C (1).htm,OHX19CTC,OHX19CTC - Coronal Caries:  Tooth count #19
OHXDEN_C (1).htm,OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19
OHXDEN_C (1).htm,OHX18CTC,OHX18CTC - Coronal Caries:  Tooth count #18
OHXDEN_C (1).htm,OHX18CSC,OHX18CSC - Coronal Caries: Surface condition #18
OHXDEN_C (1).htm,OHX25CTC,OHX25CTC - Coronal Caries:  Tooth count #25
OHXDEN_C (1).htm,OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25
OHXDEN_C (1).htm,OHX26CTC,OHX26CTC - Coronal Caries:  Tooth count #26
OHXDEN_C (1).htm,OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26
OHXDEN_C (1).htm,OHX27CTC,OHX27CTC - Coronal Caries:  Tooth count #27
OHXDEN_C (1).htm,OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27
OHXDEN_C (1).htm,OHX28CTC,OHX28CTC - Coronal Caries:  Tooth count #28
OHXDEN_C (1).htm,OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28
OHXDEN_C (1).htm,OHX29CTC,OHX29CTC - Coronal Caries:  Tooth count #29
OHXDEN_C (1).htm,OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29
