File,Variable,Description
PAQ_D.htm,PAQ540,PAQ540 - Compare activity with 10 years ago
PAQ_D.htm,PAQ560,PAQ560 - # time/week you play or exercise hard
PAQ_D.htm,PAD590,PAD590 - # hours watch TV or videos past 30 days
PAQ_D.htm,PAD600,PAD600 - # of hours use computer past 30 days
PAQ_D.htm,PAAQUEX,PAAQUEX - Questionnaire source flag for weighting
PAXRAW_D.htm,SEQN,SEQN - Respondent sequence number
PAXRAW_D.htm,PAXSTAT,PAXSTAT - Data Reliability Status Flag
PAXRAW_D.htm,PAXCAL,PAXCAL - Was the Monitor in Calibration?
PAXRAW_D.htm,PAXDAY,PAXDAY - Day of the Week
PAXRAW_D.htm,PAXN,PAXN - Sequential Observation Number
PAXRAW_D.htm,PAXHOUR,PAXHOUR - Hour of the Day
PAXRAW_D.htm,PAXMINUT,PAXMINUT - Minute of the Hour
PAXRAW_D.htm,PAXINTEN,PAXINTEN - Device Intensity Value
PAXRAW_D.htm,PAXSTEP,PAXSTEP - Device Step Count
PBCD_D.htm,SEQN,SEQN - Respondent sequence number
PBCD_D.htm,LBXBCD,LBXBCD - Cadmium (ug/L)
PBCD_D.htm,LBDBCDSI,LBDBCDSI - Cadmium (nmol/L)
PBCD_D.htm,LBXBPB,LBXBPB - Lead (ug/dL)
PBCD_D.htm,LBDBPBSI,LBDBPBSI - Lead (umol/L)
PBCD_D.htm,LBXTHG,"LBXTHG - Mercury, total (ug/L)"
PBCD_D.htm,LBDTHGSI,"LBDTHGSI - Mercury, total (umol/L )"
PBCD_D.htm,LBDTHGLC,"LBDTHGLC - Mercury, total comment code"
PFQ_D.htm,SEQN,SEQN - Respondent sequence number
PFQ_D.htm,PFQ010,"PFQ010 - Physical,mental,emotional limitations"
PFQ_D.htm,PFQ015,PFQ015 - Able to take part in most type of play
PFQ_D.htm,PFQ020,"PFQ020 - Crawl, walk, run, play limitations"
PFQ_D.htm,PFQ030,PFQ030 - Long term impairment/health problem
PFQ_D.htm,PFQ035A,PFQ035A - CHECK ITEM
PFQ_D.htm,PFQ041,PFQ041 - Receive Special Ed or Early Intervention
PFQ_D.htm,PFQ049,PFQ049 - Limitations keeping you from working
PFQ_D.htm,PFQ051,PFQ051 - Limited in amount of work you can do
PFQ_D.htm,PFQ054,PFQ054 - Need special equipment to walk
PFQ_D.htm,PFQ057,PFQ057 - Experience confusion/memory problems
PFQ_D.htm,PFQ058,PFQ058 - CHECK ITEM
PFQ_D.htm,PFQ059,"PFQ059 - Physical, mental, emotional limitations"
PFQ_D.htm,PFQ059A,PFQ059A - CHECK ITEM
PFQ_D.htm,PFQ061A,PFQ061A - Managing money difficulty
PFQ_D.htm,PFQ061B,PFQ061B - Walking for a quarter mile difficulty
PFQ_D.htm,PFQ061C,PFQ061C - Walking up ten steps difficulty
PFQ_D.htm,PFQ061D,"PFQ061D - Stooping, crouching, kneeling difficulty"
PFQ_D.htm,PFQ061E,PFQ061E - Lifting or carrying difficulty
PFQ_D.htm,PFQ061F,PFQ061F - House chore difficulty
PFQ_D.htm,PFQ061G,PFQ061G - Preparing meals difficulty
PFQ_D.htm,PFQ061H,PFQ061H - Walking between rooms on same floor
PFQ_D.htm,PFQ061I,PFQ061I - Standingup from armless chair difficulty
PFQ_D.htm,PFQ061J,PFQ061J - Getting in and out of bed difficulty
PFQ_D.htm,PFQ061K,"PFQ061K - Using fork, knife, drinking from cup"
PFQ_D.htm,PFQ061L,PFQ061L - Dressing yourself difficulty
PFQ_D.htm,PFQ061M,PFQ061M - Standing for long periods difficulty
PFQ_D.htm,PFQ061N,PFQ061N - Sitting for long periods difficulty
PFQ_D.htm,PFQ061O,PFQ061O - Reaching up over head difficulty
PFQ_D.htm,PFQ061P,PFQ061P - Grasp/holding small objects difficulty
PFQ_D.htm,PFQ061Q,"PFQ061Q - Going out to movies, events difficulty"
PFQ_D.htm,PFQ061R,PFQ061R - Attending social event difficulty
PFQ_D.htm,PFQ061S,PFQ061S - Leisure activity at home difficulty
PFQ_D.htm,PFQ061T,PFQ061T - Push or pull large objects difficulty
PFQ_D.htm,PFQ066A,PFQ066A - CHECK ITEM
PFQ_D.htm,PFQ063A,PFQ063A - Health problems causing difficulty
PFQ_D.htm,PFQ063B,PFQ063B - Health problems causing difficulty
PFQ_D.htm,PFQ063C,PFQ063C - Health problems causing difficulty
PFQ_D.htm,PFQ063D,PFQ063D - Health problems causing difficulty
PFQ_D.htm,PFQ063E,PFQ063E - Health problems causing difficulty
PFQ_D.htm,PFD069A,"PFD069A - Arthritis or rheumatism probl, days"
PFQ_D.htm,PFD069B,"PFD069B - Back or neck problems, days"
PFQ_D.htm,PFD069C,"PFD069C - Cancer condition, days"
PFQ_D.htm,PFD069D,"PFD069D - Depression/anxiety/emotional probl, days"
PFQ_D.htm,PFD069E,"PFD069E - Other development problems, days"
PFQ_D.htm,PFD069F,"PFD069F - Diabetes condition, days"
PFQ_D.htm,PFD069G,"PFD069G - Fractures/bone/joint injury probl, days"
PFQ_D.htm,PFD069H,"PFD069H - Hearing problems, days"
PFQ_D.htm,PFD069I,"PFD069I - Heart problems, days"
PFQ_D.htm,PFD069J,"PFD069J - Hypertension or high blood pressure,days"
PFQ_D.htm,PFD069K,"PFD069K - Lung or breathing problems, days"
PFQ_D.htm,PFD069L,"PFD069L - Mental retardation condition, days"
PFQ_D.htm,PFD069M,"PFD069M - Other injury problems, days"
PFQ_D.htm,PFD069N,"PFD069N - Senility condition, days"
PFQ_D.htm,PFD069O,"PFD069O - Stroke problems, days"
PFQ_D.htm,PFD069P,"PFD069P - Vision problems, days"
PFQ_D.htm,PFD069Q,"PFD069Q - Weight problems, days"
PFQ_D.htm,PFD069R,"PFD069R - Other impairment problems, days"
PFQ_D.htm,PFQ090,PFQ090 - Require special healthcare equipment
RDQ_D.htm,SEQN,SEQN - Respondent sequence number
RDQ_D.htm,RDQ005A,RDQ005A - CHECK ITEM
RDQ_D.htm,RDQ031,RDQ031 - Coughing most days - over 3 mo period
RDQ_D.htm,RDD040,RDD040 - # years had cough problem
RDQ_D.htm,RDQ050,RDQ050 - Bring up phlegm most days - 3 mo period
RDQ_D.htm,RDD060,RDD060 - # years bringing up phlegm problem
RDQ_D.htm,RDQ070,RDQ070 - Wheezing or whistling in chest - past yr
RDQ_D.htm,RDQ080,RDQ080 - # wheezing/whistling attacks past year
RDQ_D.htm,RDQ090,RDQ090 - Wheezing disturb sleep in past year
RDQ_D.htm,RDQ100,RDQ100 - Chest sound wheezy during exercise
RDQ_D.htm,RDD120,RDD120 - Got medical attentn for wheezing attack
RDQ_D.htm,RDQ134,RDQ134 - Doctor prescribe wheezing medication
RDQ_D.htm,RDQ135,RDQ135 - Limit usual activities due to wheezing
RDQ_D.htm,RDQ136,RDQ136 - CHECK ITEM
RDQ_D.htm,RDQ137,RDQ137 - Miss work or school due to wheezing
RDQ_D.htm,RDQ140,RDQ140 - Had dry cough at night in past year
RXQ_RX_D.htm,SEQN,SEQN - Respondent sequence number
RXQ_RX_D.htm,RXDUSE,"RXDUSE - Taken prescription medicine, past month"
RXQ_RX_D.htm,RXDDRUG,RXDDRUG - Generic drug name
RXQ_RX_D.htm,RXDDRGID,RXDDRGID - Generic drug code
RXQ_RX_D.htm,RXQSEEN,RXQSEEN - Medicine container seen by interviewer
RXQ_RX_D.htm,RXDDAYS,RXDDAYS - Number of days taken medicine
RXQ_RX_D.htm,RXDCOUNT,RXDCOUNT - Number of prescription medicines taken
SLQ_D.htm,SEQN,SEQN - Respondent sequence number
SLQ_D.htm,SLD010H,SLD010H - How much sleep do you get (hours)?
SLQ_D.htm,SLD020M,SLD020M - How long to fall asleep (minutes)?
SLQ_D.htm,SLQ030,SLQ030 - How often do you snore?
SLQ_D.htm,SLQ040,SLQ040 - How often do you snort / stop breathing?
SLQ_D.htm,SLQ050,SLQ050 - Ever told doctor had trouble sleeping?
SLQ_D.htm,SLQ060,SLQ060 - Ever told by doctor have sleep disorder?
SLQ_D.htm,SLQ070A,SLQ070A - Sleep disorder: Sleep Apnea
SLQ_D.htm,SLQ070B,SLQ070B - Sleep disorder: Insomnia
SLQ_D.htm,SLQ070C,SLQ070C - Sleep disorder: Restless Legs
SLQ_D.htm,SLQ070D,SLQ070D - Sleep disorder: Other
SLQ_D.htm,SLQ080,SLQ080 - How often have trouble falling asleep?
SLQ_D.htm,SLQ090,SLQ090 - How often wake up during night?
SLQ_D.htm,SLQ100,SLQ100 - How often wake up too early in morning?
SLQ_D.htm,SLQ110,SLQ110 - How often feel unrested during the day?
SLQ_D.htm,SLQ120,SLQ120 - How often feel overly sleepy during day?
SLQ_D.htm,SLQ130,SLQ130 - How often did you not get enough sleep?
SLQ_D.htm,SLQ140,SLQ140 - How often take pills to help you sleep?
SLQ_D.htm,SLQ150,SLQ150 - How often have leg jerks while sleeping?
SLQ_D.htm,SLQ160,SLQ160 - How often have legs cramp while sleeping
SLQ_D.htm,SLQ170,SLQ170 - Difficulty concentrating when tired?
SLQ_D.htm,SLQ180,SLQ180 - Difficulty remembering when tired?
SLQ_D.htm,SLQ190,SLQ190 - Difficulty eating when tired?
SLQ_D.htm,SLQ200,SLQ200 - Difficulty with a hobby when tired?
SLQ_D.htm,SLQ210,SLQ210 - Difficulty getting things done?
SLQ_D.htm,SLQ220,SLQ220 - Difficulty with finance when tired?
SLQ_D.htm,SLQ230,SLQ230 - Difficulty at work because tired?
SLQ_D.htm,SLQ240,SLQ240 - Difficulty on phone when tired?
SMQRTU_D.htm,SEQN,SEQN - Respondent sequence number
SMQRTU_D.htm,SMQ680,SMQ680 - Used tobacco/nicotine last 5 days?
SMQRTU_D.htm,SMQ690A,SMQ690A - Used last 5 days - Cigarettes
SMQRTU_D.htm,SMQ690B,SMQ690B - Used last 5 days - Pipes
SMQRTU_D.htm,SMQ690C,SMQ690C - Used last 5 days - Cigars
SMQRTU_D.htm,SMQ690D,SMQ690D - Used last 5 days - Chewing tobacco
SMQRTU_D.htm,SMQ690E,SMQ690E - Used last 5 days - Snuff
SMQRTU_D.htm,SMQ690F,"SMQ690F - Used last 5 days - Patch, gum, other"
SMQRTU_D.htm,SMQ700,SMQ700 - CHECK ITEM
SMQRTU_D.htm,SMQ710,SMQ710 - # days smoked cigarettes last 5 days
SMQRTU_D.htm,SMQ720,SMQ720 - # cigarettes smoked per day
SMQRTU_D.htm,SMQ725,SMQ725 - When did resp. smoke last cigarette?
SMQRTU_D.htm,SMQ740,SMQ740 - # days smoked pipe over last 5 days
SMQRTU_D.htm,SMQ750,SMQ750 - # pipes smoked per day - last 5 days
SMQRTU_D.htm,SMQ755,SMQ755 - When did resp. smoke last pipe?
SMQRTU_D.htm,SMQ770,SMQ770 - # days smoked cigars over last 5 days
SMQRTU_D.htm,SMQ780,SMQ780 - # cigars smoked per day - last 5 days
SMQRTU_D.htm,SMQ785,SMQ785 - When did resp. smoke last cigar?
SMQRTU_D.htm,SMQ800,SMQ800 - #days used chewing tobacco -last 5 days
SMQRTU_D.htm,SMQ815,SMQ815 - When did resp. last use chewing tobacco?
SMQRTU_D.htm,SMQ817,SMQ817 - # days used snuff over last 5 days
SMQRTU_D.htm,SMQ819,SMQ819 - When last used snuff
SMQRTU_D.htm,SMQ830,SMQ830 - # days used nicotine stop smoking aids?
SMQRTU_D.htm,SMQ840,SMQ840 - Last time used nicotine stop smoking aid
SMQRTU_D.htm,SMAQUEX,SMAQUEX - Questionnaire Mode Flag
SMQ_D.htm,SEQN,SEQN - Respondent sequence number
SMQ_D.htm,SMQ020,SMQ020 - Smoked at least 100 cigarettes in life
SMQ_D.htm,SMD030,SMD030 - Age started smoking cigarettes regularly
SMQ_D.htm,SMQ040,SMQ040 - Do you now smoke cigarettes
SMQ_D.htm,SMQ050Q,SMQ050Q - How long since quit smoking cigarettes
SMQ_D.htm,SMQ050U,SMQ050U - Unit of measure (day/week/month/year)
SMQ_D.htm,SMD055,SMD055 - Age last smoked cigarettes regularly
SMQ_D.htm,SMD057,SMD057 - # cigarettes smoked per day when quit
SMQ_D.htm,SMD070,SMD070 - # cigarettes smoked per day now
SMQ_D.htm,SMD075,SMD075 - How many years smoked this amount
SMQ_D.htm,SMQ077,SMQ077 - How soon after waking do you smoke
SMQ_D.htm,SMD641,SMD641 - # days smoked cigs during past 30 days
SMQ_D.htm,SMD650,SMD650 - Avg # cigarettes/day during past 30 days
SMQ_D.htm,SMD093,SMD093 - May I please see the pack of cigarettes
SMQ_D.htm,SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC
SMQ_D.htm,SMD100BR,SMD100BR - Cigarette Brand/sub-brand
SMQ_D.htm,SMD100FL,SMD100FL - Filter type
SMQ_D.htm,SMD100MN,SMD100MN - Menthol indicator
SMQ_D.htm,SMD100LN,SMD100LN - Length
SMQ_D.htm,SMD100TR,SMD100TR - FTC Tar Content
SMQ_D.htm,SMD100NI,SMD100NI - FTC Nicotine Content
SMQ_D.htm,SMD100CO,SMD100CO - FTC Carbon Monoxide Content
SMQ_D.htm,SMQ620,SMQ620 - Ever tried cigarette smoking
SMQ_D.htm,SMD630,SMD630 - Age first smoked whole cigarette
SMQ_D.htm,SMQ660,SMQ660 - Brands of cigarettes smoked/past mo
SMQ_D.htm,SMQ664M,SMQ664M - Menthol or non-menthol Marlboro
SMQ_D.htm,SMQ664C,SMQ664C - Menthol or non-menthol Camels
SMQ_D.htm,SMQ664W,SMQ664W - Menthol or non-menthol Winston
SMQ_D.htm,SMQ664B,SMQ664B - Menthol or non-menthol BensonHedges
SMQ_D.htm,SMQ664O,SMQ664O - Menthol or non-menthol other brand
SMQ_D.htm,SMQ666M,"SMQ666M - Regular, light or ultralite Marlboro"
SMQ_D.htm,SMQ666C,"SMQ666C - Regular, light or ultralite Camels"
SMQ_D.htm,SMQ666K,"SMQ666K - Regular, light or ultralite Kools"
SMQ_D.htm,SMQ666W,"SMQ666W - Regular, light or ultralite Winston"
SMQ_D.htm,SMQ666B,"SMQ666B - Regular, light or ultralite BensonHedges"
SMQ_D.htm,SMQ666S,"SMQ666S - Regular, light or ultralite Salem"
SMQ_D.htm,SMQ666O,"SMQ666O - Regular, light or ultralite other brand"
SMQ_D.htm,SMQ670,SMQ670 - Tried to quit smoking
SMQ_D.htm,SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag
TCHOL_D.htm,SEQN,SEQN - Respondent sequence number
TCHOL_D.htm,LBXTC,LBXTC - Total cholesterol (mg/dL)
TCHOL_D.htm,LBDTCSI,LBDTCSI - Total Cholesterol( mmol/L)
TRIGLY_D.htm,SEQN,SEQN - Respondent sequence number
TRIGLY_D.htm,WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight
TRIGLY_D.htm,LBXTR,LBXTR - Triglyceride (mg/dL)
TRIGLY_D.htm,LBDTRSI,LBDTRSI - Triglyceride (mmol/L)
TRIGLY_D.htm,LBDLDL,LBDLDL - LDL-cholesterol (mg/dL)
TRIGLY_D.htm,LBDLDLSI,LBDLDLSI - LDL-cholesterol (mmol/L)
TRIGLY_D.htm,LBXAPB,LBXAPB - Apolipoprotein (B) (mg/dL)
TRIGLY_D.htm,LBDAPBSI,LBDAPBSI - Apolipoprotein (B) (g/L)
VIQ_D.htm,SEQN,SEQN - Respondent sequence number
VIQ_D.htm,VIQ010,VIQ010 - Can see light
VIQ_D.htm,VIQ017,VIQ017 - Blind in both eyes
VIQ_D.htm,VIQ031,VIQ031 - General condition of eyesight
VIQ_D.htm,VIQ041,VIQ041 - Time worrying about eyesight
VIQ_D.htm,VIQ051A,VIQ051A - Difficulty reading ordinary newsprint
VIQ_D.htm,VIQ051B,VIQ051B - Difficulty with up close work or chores
VIQ_D.htm,VIQ051C,VIQ051C - Difficulty seeing steps/curbs-dim light
VIQ_D.htm,VIQ051D,VIQ051D - Difficulty noticing objects to side
VIQ_D.htm,VIQ051E,VIQ051E - Difficulty findng object on crowdedshelf
VIQ_D.htm,VIQ056,VIQ056 - Difficulty drivng daytime-familiar place
VIQ_D.htm,VIQ061,VIQ061 - Vision limits how long can do activities
VIQ_D.htm,VIQ071,VIQ071 - Ever had a cataract operation
VIQ_D.htm,VIQ081,"VIQ081 - Operation in right, left or both eyes"
VIQ_D.htm,VIQ090,VIQ090 - Ever told had glaucoma
VIQ_D.htm,VIQ100,VIQ100 - Glaucoma in which eye
VIQ_D.htm,VIQ310,VIQ310 - Told had macular degeneration
VIQ_D.htm,VIQ320,VIQ320 - Macular degeneration in which eye
VIX_D.htm,SEQN,SEQN - Respondent sequence number
VIX_D.htm,VIQ110,VIQ110 - SP has a severe eye infection?
VIX_D.htm,VIQ121,VIQ121 - Which eye(s) infected?
VIX_D.htm,VIQ130,VIQ130 - Is SP wearing an eye patch?
VIX_D.htm,VIQ141,VIQ141 - Which eye has eye patch?
VIX_D.htm,VIQ150,VIQ150 - Glasses/contact lenses for near work?
VIX_D.htm,VIQ160,VIQ160 - Glasses/contact lenses available?
VIX_D.htm,VIQ170,VIQ170 - Glasses or contacts worn for near test?
VIX_D.htm,VIXNC1,VIXNC1 - Line read on near card
VIX_D.htm,VIXNC2,VIXNC2 - Testing distance of near card
VIX_D.htm,VIQ180,VIQ180 - Eye surgery for near sightedness?
VIX_D.htm,VIQ191,VIQ191 - Which eye(s) surgery - near-sightedness?
VIX_D.htm,VIQ200,VIQ200 - Eye surgery for cataracts?
VIX_D.htm,VIQ211,VIQ211 - Which eye(s) cataract surgery?
VIX_D.htm,VIQ220,VIQ220 - Glasses/contact lenses worn for distance
VIX_D.htm,VIQ230,VIQ230 - Is distance correction available?
VIX_D.htm,VIQ240,VIQ240 - Which type? Glasses or contacts?
VIX_D.htm,VIQ250,VIQ250 - Was prescription obtained?
VIX_D.htm,VIXPRS,"VIXPRS - Prescription, right sphere"
VIX_D.htm,VIXPRC,"VIXPRC - Prescription, right cylinder"
VIX_D.htm,VIXPRA,"VIXPRA - Prescription, right axis"
VIX_D.htm,VIXPLS,"VIXPLS - Prescription, left sphere"
VIX_D.htm,VIXPLC,"VIXPLC - Prescription, left cylinder"
VIX_D.htm,VIXPLA,"VIXPLA - Prescription, left axis"
VIX_D.htm,VIXOCMT,VIXOCMT - Visual Acuity Comments
VIX_D.htm,VIXORSM,"VIXORSM - OR right sphere, median"
VIX_D.htm,VIXORCM,"VIXORCM - OR right cylinder, median"
VIX_D.htm,VIXORAM,"VIXORAM - OR right axis, median"
VIX_D.htm,VIDORFM,VIDORFM - OR right confidence level reading
VIX_D.htm,VIXOLSM,"VIXOLSM - OR left sphere, median"
VIX_D.htm,VIXOLCM,"VIXOLCM - OR left cylinder, median"
VIX_D.htm,VIXOLAM,"VIXOLAM - OR left axis, median"
VIX_D.htm,VIDOLFM,VIDOLFM - OR left confidence level reading
VIX_D.htm,VIXKRM1,VIXKRM1 - Right keratometry radius flat curve (mm)
VIX_D.htm,VIXKRD1,VIXKRD1 - Right keratometry power flat curve (D)
VIX_D.htm,VIXKRG1,VIXKRG1 - Right keratometry axis flat curve (deg)
VIX_D.htm,VIXKRM2,VIXKRM2 - Right keratometry radius steep curve(mm)
VIX_D.htm,VIXKRD2,VIXKRD2 - Right keratometry power steep curve (D)
VIX_D.htm,VIXKRG2,VIXKRG2 - Right keratometry axis steep curve (deg)
VIX_D.htm,VIXKRMM,"VIXKRMM - Right keratometry radius, average (mm)"
VIX_D.htm,VIXKRDM,"VIXKRDM - Right keratometry power, average (D)"
VIX_D.htm,VIXKRCD,VIXKRCD - Right keratometry cylinder
VIX_D.htm,VIXKRCG,VIXKRCG - Right keratometry axis (deg)
VIX_D.htm,VIXKLM1,VIXKLM1 - Left keratometry radius flat curve (mm)
VIX_D.htm,VIXKLD1,VIXKLD1 - Left keratometry power flat curve (D)
VIX_D.htm,VIXKLG1,VIXKLG1 - Left keratometry axis flat curve (deg)
VIX_D.htm,VIXKLM2,VIXKLM2 - Left keratometry radius steep curve (mm)
VIX_D.htm,VIXKLD2,VIXKLD2 - Left keratometry power steep curve (D)
VIX_D.htm,VIXKLG2,VIXKLG2 - Left keratometry axis steep curve (deg)
VIX_D.htm,VIXKLMM,"VIXKLMM - Left keratometry radius, average (mm)"
VIX_D.htm,VIXKLDM,"VIXKLDM - Left keratometry power, average (D)"
VIX_D.htm,VIXKLCD,VIXKLCD - Left keratometry cylinder
VIX_D.htm,VIXKLCG,VIXKLCG - Left keratometry axis (deg)
VIX_D.htm,VIDRVA,"VIDRVA - Right visual acuity, presenting"
VIX_D.htm,VIDLVA,"VIDLVA - Left visual acuity, presenting"
VIX_D.htm,VIDROVA,"VIDROVA - Right visual acuity, w/ obj. refraction"
VIX_D.htm,VIDLOVA,"VIDLOVA - Left visual acuity, w/ obj. refraction"
WHQ_D.htm,SEQN,SEQN - Respondent sequence number
WHQ_D.htm,WHD010,WHD010 - Current self-reported height (inches)
WHQ_D.htm,WHD020,WHD020 - Current self-reported weight (pounds)
WHQ_D.htm,WHQ030,WHQ030 - How do you consider your weight
WHQ_D.htm,WHQ040,"WHQ040 - Like to weigh more, less or same"
WHQ_D.htm,WHD050,WHD050 - Self-reported weight - 1 yr ago (pounds)
WHQ_D.htm,WHQ055,WHQ055 - CHECK ITEM
WHQ_D.htm,WHQ060,WHQ060 - Weight change intentional
WHQ_D.htm,WHQ070,WHQ070 - Tried to lose weight in past year
WHQ_D.htm,WHD080A,WHD080A - Ate less to lose weight
WHQ_D.htm,WHD080B,WHD080B - Switched to foods with lower calories
WHQ_D.htm,WHD080C,WHD080C - Ate less fat to lose weight
WHQ_D.htm,WHD080D,WHD080D - Exercised to lose weight
WHQ_D.htm,WHD080E,WHD080E - Skipped meals
WHQ_D.htm,WHD080F,WHD080F - Ate diet foods or products
WHQ_D.htm,WHD080G,WHD080G - Used a liquid diet formula
WHQ_D.htm,WHD080H,WHD080H - Joined a weight loss program
WHQ_D.htm,WHD080I,WHD080I - Took prescription diet pills
WHQ_D.htm,WHD080J,WHD080J - Took non-RX suppl. to lose weight
WHQ_D.htm,WHD080K,WHD080K - Took laxatives or vomited
WHQ_D.htm,WHD080L,WHD080L - Other
WHQ_D.htm,WHD080M,WHD080M - Drank a lot of water
WHQ_D.htm,WHD080N,WHD080N - Followed a special diet
WHQ_D.htm,WHD080O,WHD080O - Ate fewer carbohydrates
WHQ_D.htm,WHD080P,WHD080P - Started to smoke or began to smoke again
WHQ_D.htm,WHD080Q,"WHD080Q - Ate more fruits, vegetables, salads"
WHQ_D.htm,WHD080R,WHD080R - Changed eating habits
WHQ_D.htm,WHD080S,"WHD080S - Ate less sugar, candy, sweets"
WHQ_D.htm,WHQ270,WHQ270 - Seek help from a health professional
WHQ_D.htm,WHQ280A,WHQ280A - Personal trainer
WHQ_D.htm,WHQ280B,WHQ280B - Dietitian
WHQ_D.htm,WHQ280C,WHQ280C - Nutritionist
WHQ_D.htm,WHQ280D,WHQ280D - Doctor
WHQ_D.htm,WHQ280E,WHQ280E - Other health professional
WHQ_D.htm,WHQ185,WHQ185 - CHECK ITEM
WHQ_D.htm,WHQ090,WHQ090 - Tried not to gain weight in past year
WHQ_D.htm,WHD100A,WHD100A - Ate less food
WHQ_D.htm,WHD100B,WHD100B - Switched to foods with lower calories
WHQ_D.htm,WHD100C,WHD100C - Ate less fat
WHQ_D.htm,WHD100D,WHD100D - Exercised
WHQ_D.htm,WHD100E,WHD100E - Skipped meals
WHQ_D.htm,WHD100F,WHD100F - Ate diet foods or products
WHQ_D.htm,WHD100G,WHD100G - Used liquid diet formula
WHQ_D.htm,WHD100H,WHD100H - Joined a weight loss program
WHQ_D.htm,WHD100I,WHD100I - Took prescription diet pills
WHQ_D.htm,WHD100J,WHD100J - Took non-prescription diet pills
WHQ_D.htm,WHD100K,WHD100K - Took laxatives or vomited
WHQ_D.htm,WHD100L,WHD100L - Other
WHQ_D.htm,WHD100M,WHD100M - Drank a lot of water
WHQ_D.htm,WHD100N,WHD100N - Followed a special diet
WHQ_D.htm,WHD100O,WHD100O - Ate fewer carbohydrates
WHQ_D.htm,WHD100P,WHD100P - Started to smoke or began to smoke again
WHQ_D.htm,WHD100Q,"WHD100Q - Ate more fruits, vegetables, salads"
WHQ_D.htm,WHD100R,WHD100R - Changed eating habits
WHQ_D.htm,WHD100S,"WHD100S - Ate less sugar, candy, sweets"
WHQ_D.htm,WHQ210,WHQ210 - Ever tried to lose weight
WHQ_D.htm,WHD220,WHD220 - Weight loss most successful (pounds)
WHQ_D.htm,WHQ105,WHQ105 - CHECK ITEM
WHQ_D.htm,WHD110,WHD110 - Self-reported weight-10 yrs ago (pounds)
WHQ_D.htm,WHQ115a,WHQ115a - CHECK ITEM
WHQ_D.htm,WHD120,WHD120 - Self-reported weight-age 25 (pounds)
WHQ_D.htm,WHQ125,WHQ125 - CHECK ITEM
WHQ_D.htm,WHD130,WHD130 - Self-reported height - age 25 (inches)
WHQ_D.htm,WHD140,WHD140 - Self-reported greatest weight (pounds)
WHQ_D.htm,WHQ150,WHQ150 - Age when heaviest weight
