File,Variable,Description
OHXDEN_C (1).htm,OHX02SE,OHX02SE - Dental Sealants:  #2
OHXDEN_C (1).htm,OHX10SE,OHX10SE - Dental Sealants:  #10
OHXDEN_C (1).htm,OHX12SE,OHX12SE - Dental Sealants:  #12
OHXDEN_C (1).htm,OHX13SE,OHX13SE - Dental Sealants:  #13
OHXDEN_C (1).htm,OHX14SE,OHX14SE - Dental Sealants:  #14
OHXDEN_C (1).htm,OHX15SE,OHX15SE - Dental Sealants:  #15
OHXDEN_C (1).htm,OHX21SE,OHX21SE - Dental Sealants:  #21
OHXDEN_C (1).htm,OHX20SE,OHX20SE - Dental Sealants:  #20
OHXDEN_C (1).htm,OHX19SE,OHX19SE - Dental Sealants:  #19
OHXDEN_C (1).htm,OHX18SE,OHX18SE - Dental Sealants:  #18
OHXDEN_C (1).htm,OHX28SE,OHX28SE - Dental Sealants:  #28
OHXDEN_C (1).htm,OHX29SE,OHX29SE - Dental Sealants:  #29
OHXDEN_C (1).htm,OHX30SE,OHX30SE - Dental Sealants:  #30
OHXDEN_C (1).htm,OHX31SE,OHX31SE - Dental Sealants:  #31
OHXDEN_C (1).htm,OHX08DI,OHX08DI - Fluorosis DI: #8
OHXDEN_C (1).htm,OHX07DI,OHX07DI - Fluorosis DI: #7
OHXDEN_C (1).htm,OHX06DI,OHX06DI - Fluorosis DI: #6
OHXDEN_C (1).htm,OHX05DI,OHX05DI - Fluorosis DI: #5
OHXDEN_C (1).htm,OHX04DI,OHX04DI - Fluorosis DI: #4
OHXDEN_C (1).htm,OHX03DI,OHX03DI - Fluorosis DI: #3
OHXDEN_C (1).htm,OHX02DI,OHX02DI - Fluorosis DI: #2
OHXDEN_C (1).htm,OHX09DI,OHX09DI - Fluorosis DI: #9
OHXDEN_C (1).htm,OHX10DI,OHX10DI - Fluorosis DI: #10
OHXDEN_C (1).htm,OHX11DI,OHX11DI - Fluorosis DI: #11
OHXDEN_C (1).htm,OHX12DI,OHX12DI - Fluorosis DI: #12
OHXDEN_C (1).htm,OHX13DI,OHX13DI - Fluorosis DI: #13
OHXDEN_C (1).htm,OHX14DI,OHX14DI - Fluorosis DI: #14
OHXDEN_C (1).htm,OHX15DI,OHX15DI - Fluorosis DI: #15
OHXDEN_C (1).htm,OHX24DI,OHX24DI - Fluorosis DI: #24
OHXDEN_C (1).htm,OHX23DI,OHX23DI - Fluorosis DI: #23
OHXDEN_C (1).htm,OHX22DI,OHX22DI - Fluorosis DI: #22
OHXDEN_C (1).htm,OHX21DI,OHX21DI - Fluorosis DI: #21
OHXDEN_C (1).htm,OHX20DI,OHX20DI - Fluorosis DI: #20
OHXDEN_C (1).htm,OHX19DI,OHX19DI - Fluorosis DI: #19
OHXDEN_C (1).htm,OHX18DI,OHX18DI - Fluorosis DI: #18
OHXDEN_C (1).htm,OHX25DI,OHX25DI - Fluorosis DI: #25
OHXDEN_C (1).htm,OHX26DI,OHX26DI - Fluorosis DI: #26
OHXDEN_C (1).htm,OHX27DI,OHX27DI - Fluorosis DI: #27
OHXDEN_C (1).htm,OHX28DI,OHX28DI - Fluorosis DI: #28
OHXDEN_C (1).htm,OHX29DI,OHX29DI - Fluorosis DI: #29
OHXDEN_C (1).htm,OHX30DI,OHX30DI - Fluorosis DI: #30
OHXDEN_C (1).htm,OHX31DI,OHX31DI - Fluorosis DI: #31
OHXDEN_C (1).htm,OHX08TR,OHX08TR - Incisor Trauma:  #8
OHXDEN_C (1).htm,OHX07TR,OHX07TR - Incisor Trauma:  #7
OHXDEN_C (1).htm,OHX09TR,OHX09TR - Incisor Trauma:  #9
OHXDEN_C (1).htm,OHX10TR,OHX10TR - Incisor Trauma:  #10
OHXDEN_C (1).htm,OHX24TR,OHX24TR - Incisor Trauma:  #24
OHXDEN_C (1).htm,OHX23TR,OHX23TR - Incisor Trauma:  #23
OHXDEN_C (1).htm,OHX25TR,OHX25TR - Incisor Trauma:  #25
OHXDEN_C (1).htm,OHX26TR,OHX26TR - Incisor Trauma:  #26
OHXDEN_C.htm,SEQN,SEQN - Respondent sequence number
OHXDEN_C.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXDEN_C.htm,OHASCST3,OHASCST3 - Dentition Status Code
OHXDEN_C.htm,OHX08TC,OHX08TC - Tooth Count:  #8
OHXDEN_C.htm,OHX07TC,OHX07TC - Tooth Count:  #7
OHXDEN_C.htm,OHX06TC,OHX06TC - Tooth Count:  #6
OHXDEN_C.htm,OHX05TC,OHX05TC - Tooth Count:  #5
OHXDEN_C.htm,OHX04TC,OHX04TC - Tooth Count:  #4
OHXDEN_C.htm,OHX03TC,OHX03TC - Tooth Count:  #3
OHXDEN_C.htm,OHX02TC,OHX02TC - Tooth Count:  #2
OHXDEN_C.htm,OHX01TC,OHX01TC - Tooth Count:  #1
OHXDEN_C.htm,OHX09TC,OHX09TC - Tooth Count:  #9
OHXDEN_C.htm,OHX10TC,OHX10TC - Tooth Count:  #10
OHXDEN_C.htm,OHX11TC,OHX11TC - Tooth Count:  #11
OHXDEN_C.htm,OHX12TC,OHX12TC - Tooth Count:  #12
OHXDEN_C.htm,OHX13TC,OHX13TC - Tooth Count:  #13
OHXDEN_C.htm,OHX14TC,OHX14TC - Tooth Count:  #14
OHXDEN_C.htm,OHX15TC,OHX15TC - Tooth Count:  #15
OHXDEN_C.htm,OHX16TC,OHX16TC - Tooth Count:  #16
OHXDEN_C.htm,OHX24TC,OHX24TC - Tooth Count:  #24
OHXDEN_C.htm,OHX23TC,OHX23TC - Tooth Count:  #23
OHXDEN_C.htm,OHX22TC,OHX22TC - Tooth Count:  #22
OHXDEN_C.htm,OHX21TC,OHX21TC - Tooth Count:  #21
OHXDEN_C.htm,OHX20TC,OHX20TC - Tooth Count:  #20
OHXDEN_C.htm,OHX19TC,OHX19TC - Tooth Count:  #19
OHXDEN_C.htm,OHX18TC,OHX18TC - Tooth Count:  #18
OHXDEN_C.htm,OHX17TC,OHX17TC - Tooth Count:  #17
OHXDEN_C.htm,OHX25TC,OHX25TC - Tooth Count:  #25
OHXDEN_C.htm,OHX26TC,OHX26TC - Tooth Count:  #26
OHXDEN_C.htm,OHX27TC,OHX27TC - Tooth Count:  #27
OHXDEN_C.htm,OHX28TC,OHX28TC - Tooth Count:  #28
OHXDEN_C.htm,OHX29TC,OHX29TC - Tooth Count:  #29
OHXDEN_C.htm,OHX30TC,OHX30TC - Tooth Count:  #30
OHXDEN_C.htm,OHX31TC,OHX31TC - Tooth Count:  #31
OHXDEN_C.htm,OHX32TC,OHX32TC - Tooth Count:  #32
OHXDEN_C.htm,OHXIMP,OHXIMP - Dental Implant: yes / no?
OHXDEN_C.htm,OHXEDEN,OHXEDEN - Edentulous-yes
OHXDEN_C.htm,OHX08CTC,OHX08CTC - Coronal Caries:  Tooth count  #8
OHXDEN_C.htm,OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8
OHXDEN_C.htm,OHX07CTC,OHX07CTC - Coronal Caries:  Tooth count #7
OHXDEN_C.htm,OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7
OHXDEN_C.htm,OHX06CTC,OHX06CTC - Coronal Caries:  Tooth count #6
OHXDEN_C.htm,OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6
OHXDEN_C.htm,OHX05CTC,OHX05CTC - Coronal Caries:  Tooth count #5
OHXDEN_C.htm,OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5
OHXDEN_C.htm,OHX04CTC,OHX04CTC - Coronal Caries:  Tooth count #4
OHXDEN_C.htm,OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4
OHXDEN_C.htm,OHX03CTC,OHX03CTC - Coronal Caries:  Tooth count #3
OHXDEN_C.htm,OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3
OHXDEN_C.htm,OHX02CTC,OHX02CTC - Coronal Caries:  Tooth count #2
OHXDEN_C.htm,OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2
OHXDEN_C.htm,OHX09CTC,OHX09CTC - Coronal Caries:  Tooth count #9
OHXDEN_C.htm,OHX09CSC,OHX09CSC - Coronal Caries:  Surface condition #9
OHXDEN_C.htm,OHX10CTC,OHX10CTC - Coronal Caries:  Tooth count #10
OHXDEN_C.htm,OHX10CSC,OHX10CSC - Coronal Caries:  Surface condition #10
OHXDEN_C.htm,OHX11CTC,OHX11CTC - Coronal Caries: Tooth Count #11
OHXDEN_C.htm,OHX11CSC,OHX11CSC - Coronal Caries:  Surface condition #11
OHXDEN_C.htm,OHX12CTC,OHX12CTC - Coronal Caries:  Tooth count #12
OHXDEN_C.htm,OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12
OHXDEN_C.htm,OHX13CTC,OHX13CTC - Coronal Caries:  Tooth count #13
OHXDEN_C.htm,OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13
OHXDEN_C.htm,OHX14CTC,OHX14CTC - Coronal Caries:  Tooth count #14
OHXDEN_C.htm,OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14
OHXDEN_C.htm,OHX15CTC,OHX15CTC - Coronal Caries:  Tooth count #15
OHXDEN_C.htm,OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15
OHXDEN_C.htm,OHX24CTC,OHX24CTC - Coronal Caries:  Tooth count #24
OHXDEN_C.htm,OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24
OHXDEN_C.htm,OHX23CTC,OHX23CTC - Coronal Caries:  Tooth count #23
OHXDEN_C.htm,OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23
OHXDEN_C.htm,OHX22CTC,OHX22CTC - Coronal Caries:  Tooth count #22
OHXDEN_C.htm,OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22
OHXDEN_C.htm,OHX21CTC,OHX21CTC - Coronal Caries:  Tooth count #21
OHXDEN_C.htm,OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21
OHXDEN_C.htm,OHX20CTC,OHX20CTC - Coronal Caries:  Tooth count #20
OHXDEN_C.htm,OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20
OHXDEN_C.htm,OHX19CTC,OHX19CTC - Coronal Caries:  Tooth count #19
OHXDEN_C.htm,OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19
OHXDEN_C.htm,OHX18CTC,OHX18CTC - Coronal Caries:  Tooth count #18
OHXDEN_C.htm,OHX18CSC,OHX18CSC - Coronal Caries: Surface condition #18
OHXDEN_C.htm,OHX25CTC,OHX25CTC - Coronal Caries:  Tooth count #25
OHXDEN_C.htm,OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25
OHXDEN_C.htm,OHX26CTC,OHX26CTC - Coronal Caries:  Tooth count #26
OHXDEN_C.htm,OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26
OHXDEN_C.htm,OHX27CTC,OHX27CTC - Coronal Caries:  Tooth count #27
OHXDEN_C.htm,OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27
OHXDEN_C.htm,OHX28CTC,OHX28CTC - Coronal Caries:  Tooth count #28
OHXDEN_C.htm,OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28
OHXDEN_C.htm,OHX29CTC,OHX29CTC - Coronal Caries:  Tooth count #29
OHXDEN_C.htm,OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29
OHXDEN_C.htm,OHX30CTC,OHX30CTC - Coronal Caries:  Tooth count #30
OHXDEN_C.htm,OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30
OHXDEN_C.htm,OHX31CTC,OHX31CTC - Coronal Caries:  Tooth count #31
OHXDEN_C.htm,OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31
OHXDEN_C.htm,OHXRCAR,OHXRCAR - Root Caries:  yes / no
OHXDEN_C.htm,OHXRRES,OHXRRES - Root restorations: yes / no
OHXDEN_C.htm,OHX07SE,OHX07SE - Dental Sealants:  #7
OHXDEN_C.htm,OHX05SE,OHX05SE - Dental Sealants:  #5
OHXDEN_C.htm,OHX04SE,OHX04SE - Dental Sealants:  #4
OHXDEN_C.htm,OHX03SE,OHX03SE - Dental Sealants:  #3
OHXDEN_C.htm,OHX02SE,OHX02SE - Dental Sealants:  #2
OHXDEN_C.htm,OHX10SE,OHX10SE - Dental Sealants:  #10
OHXDEN_C.htm,OHX12SE,OHX12SE - Dental Sealants:  #12
OHXDEN_C.htm,OHX13SE,OHX13SE - Dental Sealants:  #13
OHXDEN_C.htm,OHX14SE,OHX14SE - Dental Sealants:  #14
OHXDEN_C.htm,OHX15SE,OHX15SE - Dental Sealants:  #15
OHXDEN_C.htm,OHX21SE,OHX21SE - Dental Sealants:  #21
OHXDEN_C.htm,OHX20SE,OHX20SE - Dental Sealants:  #20
OHXDEN_C.htm,OHX19SE,OHX19SE - Dental Sealants:  #19
OHXDEN_C.htm,OHX18SE,OHX18SE - Dental Sealants:  #18
OHXDEN_C.htm,OHX28SE,OHX28SE - Dental Sealants:  #28
OHXDEN_C.htm,OHX29SE,OHX29SE - Dental Sealants:  #29
OHXDEN_C.htm,OHX30SE,OHX30SE - Dental Sealants:  #30
OHXDEN_C.htm,OHX31SE,OHX31SE - Dental Sealants:  #31
OHXDEN_C.htm,OHX08DI,OHX08DI - Fluorosis DI: #8
OHXDEN_C.htm,OHX07DI,OHX07DI - Fluorosis DI: #7
OHXDEN_C.htm,OHX06DI,OHX06DI - Fluorosis DI: #6
OHXDEN_C.htm,OHX05DI,OHX05DI - Fluorosis DI: #5
OHXDEN_C.htm,OHX04DI,OHX04DI - Fluorosis DI: #4
OHXDEN_C.htm,OHX03DI,OHX03DI - Fluorosis DI: #3
OHXDEN_C.htm,OHX02DI,OHX02DI - Fluorosis DI: #2
OHXDEN_C.htm,OHX09DI,OHX09DI - Fluorosis DI: #9
OHXDEN_C.htm,OHX10DI,OHX10DI - Fluorosis DI: #10
OHXDEN_C.htm,OHX11DI,OHX11DI - Fluorosis DI: #11
OHXDEN_C.htm,OHX12DI,OHX12DI - Fluorosis DI: #12
OHXDEN_C.htm,OHX13DI,OHX13DI - Fluorosis DI: #13
OHXDEN_C.htm,OHX14DI,OHX14DI - Fluorosis DI: #14
OHXDEN_C.htm,OHX15DI,OHX15DI - Fluorosis DI: #15
OHXDEN_C.htm,OHX24DI,OHX24DI - Fluorosis DI: #24
OHXDEN_C.htm,OHX23DI,OHX23DI - Fluorosis DI: #23
OHXDEN_C.htm,OHX22DI,OHX22DI - Fluorosis DI: #22
OHXDEN_C.htm,OHX21DI,OHX21DI - Fluorosis DI: #21
OHXDEN_C.htm,OHX20DI,OHX20DI - Fluorosis DI: #20
OHXDEN_C.htm,OHX19DI,OHX19DI - Fluorosis DI: #19
OHXDEN_C.htm,OHX18DI,OHX18DI - Fluorosis DI: #18
OHXDEN_C.htm,OHX25DI,OHX25DI - Fluorosis DI: #25
OHXDEN_C.htm,OHX26DI,OHX26DI - Fluorosis DI: #26
OHXDEN_C.htm,OHX27DI,OHX27DI - Fluorosis DI: #27
OHXDEN_C.htm,OHX28DI,OHX28DI - Fluorosis DI: #28
OHXDEN_C.htm,OHX29DI,OHX29DI - Fluorosis DI: #29
OHXDEN_C.htm,OHX30DI,OHX30DI - Fluorosis DI: #30
OHXDEN_C.htm,OHX31DI,OHX31DI - Fluorosis DI: #31
OHXDEN_C.htm,OHX08TR,OHX08TR - Incisor Trauma:  #8
OHXDEN_C.htm,OHX07TR,OHX07TR - Incisor Trauma:  #7
OHXDEN_C.htm,OHX09TR,OHX09TR - Incisor Trauma:  #9
OHXDEN_C.htm,OHX10TR,OHX10TR - Incisor Trauma:  #10
OHXDEN_C.htm,OHX24TR,OHX24TR - Incisor Trauma:  #24
OHXDEN_C.htm,OHX23TR,OHX23TR - Incisor Trauma:  #23
OHXDEN_C.htm,OHX25TR,OHX25TR - Incisor Trauma:  #25
OHXDEN_C.htm,OHX26TR,OHX26TR - Incisor Trauma:  #26
OHXPRL_C.htm,SEQN,SEQN - Respondent sequence number
OHXPRL_C.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXPRL_C.htm,OHASCST4,OHASCST4 - Periodontal Status Code
OHXPRL_C.htm,OHD18CJM,OHD18CJM - LOA: mid-facial #18 FGM/CEJ
OHXPRL_C.htm,OHD18PCM,OHD18PCM - LOA: mid-facial #18 PD
OHXPRL_C.htm,OHD18LAM,OHD18LAM - LOA: mid-facial #18 calculated LA
OHXPRL_C.htm,OHD18CJS,OHD18CJS - LOA: mesial #18 FGM/CEJ
OHXPRL_C.htm,OHD18PCS,OHD18PCS - LOA: mesial #18 PD
OHXPRL_C.htm,OHD18LAS,OHD18LAS - LOA: mesial #18 calculated LA
OHXPRL_C.htm,OHD18CJD,OHD18CJD - LOA: distal #18 FGM/CEJ
OHXPRL_C.htm,OHD18PCD,OHD18PCD - LOA: distal #18 PD
OHXPRL_C.htm,OHD18LAD,OHD18LAD - LOA: distal #18 calculated LA
OHXPRL_C.htm,OHD19CJM,OHD19CJM - LOA: mid-facial #19 FGM/CEJ
OHXPRL_C.htm,OHD19PCM,OHD19PCM - LOA: mid-facial #19 PD
OHXPRL_C.htm,OHD19LAM,OHD19LAM - LOA: mid-facial #19 calculated LA
OHXPRL_C.htm,OHD19CJS,OHD19CJS - LOA: mesial #19 FGM/CEJ
OHXPRL_C.htm,OHD19PCS,OHD19PCS - LOA: mesial #19 PD
OHXPRL_C.htm,OHD19LAS,OHD19LAS - LOA: mesial #19 calculated LA
OHXPRL_C.htm,OHD19CJD,OHD19CJD - LOA: distal #19 FGM/CEJ
OHXPRL_C.htm,OHD19PCD,OHD19PCD - LOA: distal #19 PD
OHXPRL_C.htm,OHD19LAD,OHD19LAD - LOA: distal #19 calculated LA
OHXPRL_C.htm,OHD20CJM,OHD20CJM - LOA: mid-facial #20 FGM/CEJ
OHXPRL_C.htm,OHD20PCM,OHD20PCM - LOA: mid-facial #20 PD
OHXPRL_C.htm,OHD20LAM,OHD20LAM - LOA: mid-facial #20 calculated LA
OHXPRL_C.htm,OHD20CJS,OHD20CJS - LOA: mesial #20 FGM/CEJ
OHXPRL_C.htm,OHD20PCS,OHD20PCS - LOA: mesial #20 PD
OHXPRL_C.htm,OHD20LAS,OHD20LAS - LOA: mesial #20 calculated LA
OHXPRL_C.htm,OHD20CJD,OHD20CJD - LOA: distal #20 FGM/CEJ
OHXPRL_C.htm,OHD20PCD,OHD20PCD - LOA: distal #20 PD
OHXPRL_C.htm,OHD20LAD,OHD20LAD - LOA: distal #20 calculated LA
OHXPRL_C.htm,OHD21CJM,OHD21CJM - LOA: mid-facial #21 FGM/CEJ
OHXPRL_C.htm,OHD21PCM,OHD21PCM - LOA: mid-facial #21 PD
OHXPRL_C.htm,OHD21LAM,OHD21LAM - LOA: mid-facial #21 calculated LA
OHXPRL_C.htm,OHD21CJS,OHD21CJS - LOA: mesial #21 FGM/CEJ
OHXPRL_C.htm,OHD21PCS,OHD21PCS - LOA: mesial #21 PD
OHXPRL_C.htm,OHD21LAS,OHD21LAS - LOA: mesial #21 calculated LA
OHXPRL_C.htm,OHD21CJD,OHD21CJD - LOA: distal #21 FGM/CEJ
OHXPRL_C.htm,OHD21PCD,OHD21PCD - LOA: distal #21 PD
OHXPRL_C.htm,OHD21LAD,OHD21LAD - LOA: distal #21 calculated LA
OHXPRL_C.htm,OHD22CJM,OHD22CJM - LOA: mid-facial #22 FGM/CEJ
OHXPRL_C.htm,OHD22PCM,OHD22PCM - LOA: mid-facial #22 PD
OHXPRL_C.htm,OHD22LAM,OHD22LAM - LOA: mid-facial #22 calculated LA
OHXPRL_C.htm,OHD22CJS,OHD22CJS - LOA: mesial #22 FGM/CEJ
OHXPRL_C.htm,OHD22PCS,OHD22PCS - LOA: mesial #22 PD
OHXPRL_C.htm,OHD22LAS,OHD22LAS - LOA: mesial #22 calculated LA
OHXPRL_C.htm,OHD22CJD,OHD22CJD - LOA: distal #22 FGM/CEJ
OHXPRL_C.htm,OHD22PCD,OHD22PCD - LOA: distal #22 PD
OHXPRL_C.htm,OHD22LAD,OHD22LAD - LOA: distal #22 calculated LA
OHXPRL_C.htm,OHD23CJM,OHD23CJM - LOA: mid-facial #23 FGM/CEJ
OHXPRL_C.htm,OHD23PCM,OHD23PCM - LOA: mid-facial #23 PD
OHXPRL_C.htm,OHD23LAM,OHD23LAM - LOA: mid-facial #23 calculated LA
OHXPRL_C.htm,OHD23CJS,OHD23CJS - LOA: mesial #23 FGM/CEJ
OHXPRL_C.htm,OHD23PCS,OHD23PCS - LOA: mesial #23 PD
OHXPRL_C.htm,OHD23LAS,OHD23LAS - LOA: mesial #23 calculated LA
OHXPRL_C.htm,OHD23CJD,OHD23CJD - LOA: distal #23 FGM/CEJ
OHXPRL_C.htm,OHD23PCD,OHD23PCD - LOA: distal #23 PD
OHXPRL_C.htm,OHD23LAD,OHD23LAD - LOA: distal #23 calculated LA
OHXPRL_C.htm,OHD24CJM,OHD24CJM - LOA: mid-facial #24 FGM/CEJ
OHXPRL_C.htm,OHD24PCM,OHD24PCM - LOA: mid-facial #24 PD
OHXPRL_C.htm,OHD24LAM,OHD24LAM - LOA: mid-facial #24 calculated LA
OHXPRL_C.htm,OHD24CJS,OHD24CJS - LOA: mesial #24 FGM/CEJ
OHXPRL_C.htm,OHD24PCS,OHD24PCS - LOA: mesial #24 PD
OHXPRL_C.htm,OHD24LAS,OHD24LAS - LOA: mesial #24 calculated LA
OHXPRL_C.htm,OHD24CJD,OHD24CJD - LOA: distal #24 FGM/CEJ
OHXPRL_C.htm,OHD24PCD,OHD24PCD - LOA: distal #24 PD
OHXPRL_C.htm,OHD24LAD,OHD24LAD - LOA: distal #24 calculated LA
OHXPRL_C.htm,OHD31CJM,OHD31CJM - LOA: mid-facial #31 FGM/CEJ
OHXPRL_C.htm,OHD31PCM,OHD31PCM - LOA: mid-facial #31 PD
OHXPRL_C.htm,OHD31LAM,OHD31LAM - LOA: mid-facial #31 calculated LA
OHXPRL_C.htm,OHD31CJS,OHD31CJS - LOA: mesial #31 FGM/CEJ
OHXPRL_C.htm,OHD31PCS,OHD31PCS - LOA: mesial #31 PD
OHXPRL_C.htm,OHD31LAS,OHD31LAS - LOA: mesial #31 calculated LA
OHXPRL_C.htm,OHD31CJD,OHD31CJD - LOA: distal #31 FGM/CEJ
OHXPRL_C.htm,OHD31PCD,OHD31PCD - LOA: distal #31 PD
OHXPRL_C.htm,OHD31LAD,OHD31LAD - LOA: distal #31 calculated LA
OHXPRL_C.htm,OHD30CJM,OHD30CJM - LOA: mid-facial #30 FGM/CEJ
OHXPRL_C.htm,OHD30PCM,OHD30PCM - LOA: mid-facial #30 PD
OHXPRL_C.htm,OHD30LAM,OHD30LAM - LOA: mid-facial #30 calculated LA
OHXPRL_C.htm,OHD30CJS,OHD30CJS - LOA: mesial #30 FGM/CEJ
OHXPRL_C.htm,OHD30PCS,OHD30PCS - LOA: mesial #30 PD
OHXPRL_C.htm,OHD30LAS,OHD30LAS - LOA: mesial #30 calculated LA
OHXPRL_C.htm,OHD30CJD,OHD30CJD - LOA: distal #30 FGM/CEJ
OHXPRL_C.htm,OHD30PCD,OHD30PCD - LOA: distal #30 PD
OHXPRL_C.htm,OHD30LAD,OHD30LAD - LOA: distal #30 calculated LA
OHXPRL_C.htm,OHD29CJM,OHD29CJM - LOA: mid-facial #29 FGM/CEJ
OHXPRL_C.htm,OHD29PCM,OHD29PCM - LOA: mid-facial #29 PD
OHXPRL_C.htm,OHD29LAM,OHD29LAM - LOA: mid-facial #29 calculated LA
OHXPRL_C.htm,OHD29CJS,OHD29CJS - LOA: mesial #29 FGM/CEJ
OHXPRL_C.htm,OHD29PCS,OHD29PCS - LOA: mesial #29 PD
OHXPRL_C.htm,OHD29LAS,OHD29LAS - LOA: mesial #29 calculated LA
OHXPRL_C.htm,OHD29CJD,OHD29CJD - LOA: distal #29 FGM/CEJ
OHXPRL_C.htm,OHD29PCD,OHD29PCD - LOA: distal #29 PD
OHXPRL_C.htm,OHD29LAD,OHD29LAD - LOA: distal #29 calculated LA
OHXPRL_C.htm,OHD28CJM,OHD28CJM - LOA: mid-facial #28 FGM/CEJ
OHXPRL_C.htm,OHD28PCM,OHD28PCM - LOA: mid-facial #28 PD
OHXPRL_C.htm,OHD28LAM,OHD28LAM - LOA: mid-facial #28 calculated LA
OHXPRL_C.htm,OHD28CJS,OHD28CJS - LOA: mesial #28 FGM/CEJ
OHXPRL_C.htm,OHD28PCS,OHD28PCS - LOA: mesial #28 PD
OHXPRL_C.htm,OHD28LAS,OHD28LAS - LOA: mesial #28 calculated LA
OHXPRL_C.htm,OHD28CJD,OHD28CJD - LOA: distal #28 FGM/CEJ
OHXPRL_C.htm,OHD28PCD,OHD28PCD - LOA: distal #28 PD
OHXPRL_C.htm,OHD28LAD,OHD28LAD - LOA: distal #28 calculated LA
OHXPRL_C.htm,OHD27CJM,OHD27CJM - LOA: mid-facial #27 FGM/CEJ
OHXPRL_C.htm,OHD27PCM,OHD27PCM - LOA: mid-facial #27 PD
OHXPRL_C.htm,OHD27LAM,OHD27LAM - LOA: mid-facial #27 calculated LA
OHXPRL_C.htm,OHD27CJS,OHD27CJS - LOA: mesial #27 FGM/CEJ
OHXPRL_C.htm,OHD27PCS,OHD27PCS - LOA: mesial #27 PD
OHXPRL_C.htm,OHD27LAS,OHD27LAS - LOA: mesial #27 calculated LA
OHXPRL_C.htm,OHD27CJD,OHD27CJD - LOA: distal #27 FGM/CEJ
OHXPRL_C.htm,OHD27PCD,OHD27PCD - LOA: distal #27 PD
OHXPRL_C.htm,OHD27LAD,OHD27LAD - LOA: distal #27 calculated LA
OHXPRL_C.htm,OHD26CJM,OHD26CJM - LOA: mid-facial #26 FGM/CEJ
OHXPRL_C.htm,OHD26PCM,OHD26PCM - LOA: mid-facial #26 PD
OHXPRL_C.htm,OHD26LAM,OHD26LAM - LOA: mid-facial #26 calculated LA
OHXPRL_C.htm,OHD26CJS,OHD26CJS - LOA: mesial #26 FGM/CEJ
OHXPRL_C.htm,OHD26PCS,OHD26PCS - LOA: mesial #26 PD
OHXPRL_C.htm,OHD26LAS,OHD26LAS - LOA: mesial #26 calculated LA
OHXPRL_C.htm,OHD26CJD,OHD26CJD - LOA: distal #26 FGM/CEJ
OHXPRL_C.htm,OHD26PCD,OHD26PCD - LOA: distal #26 PD
OHXPRL_C.htm,OHD26LAD,OHD26LAD - LOA: distal #26 calculated LA
OHXPRL_C.htm,OHD25CJM,OHD25CJM - LOA: mid-facial #25 FGM/CEJ
OHXPRL_C.htm,OHD25PCM,OHD25PCM - LOA: mid-facial #25 PD
OHXPRL_C.htm,OHD25LAM,OHD25LAM - LOA: mid-facial #25 calculated LA
OHXPRL_C.htm,OHD25CJS,OHD25CJS - LOA: mesial #25 FGM/CEJ
OHXPRL_C.htm,OHD25PCS,OHD25PCS - LOA: mesial #25 PD
OHXPRL_C.htm,OHD25LAS,OHD25LAS - LOA: mesial #25 calculated LA
OHXPRL_C.htm,OHD25CJD,OHD25CJD - LOA: distal #25 FGM/CEJ
OHXPRL_C.htm,OHD25PCD,OHD25PCD - LOA: distal #25 PD
OHXPRL_C.htm,OHD25LAD,OHD25LAD - LOA: distal #25 calculated LA
OHXPRL_C.htm,OHX18BPD,OHX18BPD - BOP: distal #18
OHXPRL_C.htm,OHX18BPM,OHX18BPM - BOP: midfacial #18
OHXPRL_C.htm,OHX18BPS,OHX18BPS - BOP: mesial #18
OHXPRL_C.htm,OHX19BPD,OHX19BPD - BOP: distal #19
OHXPRL_C.htm,OHX19BPM,OHX19BPM - BOP: midfacial #19
OHXPRL_C.htm,OHX19BPS,OHX19BPS - BOP: mesial #19
